CODMUNDV,NOMEMUN,X,Y
4126272,Saudade do Iguaçu,-52.604369999999996,-25.71321
4126306,Sengés,-49.456520000000005,-24.248739999999998
4126355,Serranópolis do Iguaçu,-54.02756,-25.47695
4126405,Sertaneja,-50.875,-22.9342
4126504,Sertanópolis,-51.07197,-23.05734
4126603,Siqueira Campos,-49.79295,-23.63917
4126652,Sulina,-52.71855,-25.69335
4126678,Tamarana,-51.051970000000004,-23.82224
4126702,Tamboara,-52.48385,-23.198529999999998
4126801,Tapejara,-52.89029,-23.65846
4126900,Tapira,-53.13409,-23.3291
4127007,Teixeira Soares,-50.4085,-25.31344
4127106,Telêmaco Borba,-50.52255,-24.25001
4127205,Terra Boa,-52.388059999999996,-23.69667
4127304,Terra Rica,-52.68165,-22.72941
4127403,Terra Roxa,-54.062780000000004,-24.20871
4127502,Tibagi,-50.46867,-24.65578
4127601,Tijucas do Sul,-49.11215,-25.9015
4127700,Toledo,-53.77755,-24.70487
4127809,Tomazina,-49.962720000000004,-23.7254
4127858,Três Barras do Paraná,-53.224630000000005,-25.43887
4127882,Tunas do Paraná,-48.90262,-24.95255
4127908,Tuneiras do Oeste,-52.84349,-23.87922
4127957,Tupãssi,-53.50897,-24.64244
4127965,Turvo,-51.47809,-25.011689999999998
4128005,Ubiratã,-53.02166999999999,-24.504929999999998
4128104,Umuarama,-53.414669999999994,-23.67976
4128203,União da Vitória,-51.07493,-26.109389999999998
4128302,Uniflor,-52.10911,-23.06702
4128401,Uraí,-50.82992,-23.21633
4128534,Ventania,-50.24534,-24.176289999999998
4128559,Vera Cruz do Oeste,-53.92046,-25.00737
4128609,Verê,-52.958380000000005,-25.87509
4128658,Virmond,-52.23681,-25.410120000000003
4128708,Vitorino,-52.8078,-26.28122
4128500,Wenceslau Braz,-49.7845,-23.85512
4128807,Xambrê,-53.59195,-23.73575
4200051,Abdon Batista,-51.0563,-27.58408
4200101,Abelardo Luz,-52.25594,-26.562309999999997
4200200,Agrolândia,-49.82441,-27.454690000000003
4200309,Agronômica,-49.720420000000004,-27.32716
4200408,Água Doce,-51.6123,-26.764540000000004
4200507,Águas de Chapecó,-52.95671,-27.054409999999997
4200556,Águas Frias,-52.852709999999995,-26.85187
4200606,Águas Mornas,-48.93639,-27.73309
4200705,Alfredo Wagner,-49.33135,-27.705679999999997
4200754,Alto Bela Vista,-51.9258,-27.421409999999998
4200804,Anchieta,-53.33231,-26.532559999999997
4200903,Angelina,-49.06729,-27.54297
4201000,Anita Garibaldi,-51.07971,-27.73061
4201109,Anitápolis,-49.13958,-27.879959999999997
4201208,Antônio Carlos,-48.83162,-27.49735
4201257,Apiúna,-49.36427,-27.123690000000003
4201273,Arabutã,-52.18124,-27.140890000000002
4201307,Araquari,-48.758179999999996,-26.46193
4201406,Araranguá,-49.47139,-28.94207
4201505,Armazém,-49.01512,-28.237679999999997
4201604,Arroio Trinta,-51.33678,-26.92117
4201653,Arvoredo,-52.44223,-27.070959999999996
4201703,Ascurra,-49.39563,-26.973359999999996
4201802,Atalanta,-49.74211,-27.43716
4201901,Aurora,-49.590090000000004,-27.32933
4201950,Balneário Arroio do Silva,-49.474790000000006,-29.01916
4202057,Balneário Barra do Sul,-48.65358,-26.446240000000003
4202008,Balneário Camboriú,-48.62057,-27.004720000000002
4202073,Balneário Gaivota,-49.615359999999995,-29.15308
4212809,Balneário Piçarras,-48.73308,-26.75928
4220000,Balneário Rincão,-49.25425,-28.826790000000003
4202081,Bandeirante,-53.64819,-26.76861
4202099,Barra Bonita,-53.424569999999996,-26.667820000000003
4202107,Barra Velha,-48.72695,-26.66205
4202131,Bela Vista do Toldo,-50.487759999999994,-26.41811
4202156,Belmonte,-53.61793,-26.85662
4202206,Benedito Novo,-49.43529,-26.800629999999998
4202305,Biguaçu,-48.69437,-27.43341
4202404,Blumenau,-49.09703,-26.885009999999998
4202438,Bocaina do Sul,-49.909440000000004,-27.763
4202503,Bom Jardim da Serra,-49.65269,-28.360970000000002
4202537,Bom Jesus,-52.39075,-26.7399
4202578,Bom Jesus do Oeste,-53.0952,-26.68338
4202602,Bom Retiro,-49.56348,-27.785059999999998
4202453,Bombinhas,-48.520509999999994,-27.173170000000002
4202701,Botuverá,-49.1236,-27.21841
4202800,Braço do Norte,-49.14283,-28.240909999999996
4202859,Braço do Trombudo,-49.90328,-27.36839
4202875,Brunópolis,-50.84525,-27.3467
4202909,Brusque,-48.90971,-27.1247
4203006,Caçador,-51.08546,-26.76255
4203105,Caibi,-53.263169999999995,-27.02429
4203154,Calmon,-51.00715,-26.62142
4203204,Camboriú,-48.70885,-27.070870000000003
4203303,Campo Alegre,-49.21718,-26.12029
4203402,Campo Belo do Sul,-50.771679999999996,-27.84682
4203501,Campo Erê,-53.13004,-26.450290000000003
4203600,Campos Novos,-51.24483,-27.413109999999996
4203709,Canelinha,-48.80257,-27.234609999999996
4203808,Canoinhas,-50.533429999999996,-26.2483
4203253,Capão Alto,-50.60645,-28.06239
4203907,Capinzal,-51.631009999999996,-27.412020000000002
4203956,Capivari de Baixo,-48.943529999999996,-28.45542
4204004,Catanduvas,-51.69681,-27.045540000000003
4204103,Caxambu do Sul,-52.92014,-27.146729999999998
4204152,Celso Ramos,-51.30793,-27.652070000000002
4204178,Cerro Negro,-50.9325,-27.77566
4204194,Chapadão do Lageado,-49.55635,-27.582420000000003
4204202,Chapecó,-52.650319999999994,-27.124979999999997
4204251,Cocal do Sul,-49.33401,-28.598370000000003
4204301,Concórdia,-52.00728,-27.239109999999997
4204350,Cordilheira Alta,-52.64144,-26.975690000000004
4204400,Coronel Freitas,-52.725319999999996,-26.883290000000002
4204459,Coronel Martins,-52.671890000000005,-26.534670000000002
4204558,Correia Pinto,-50.37858,-27.59719
4204509,Corupá,-49.325540000000004,-26.4412
4204608,Criciúma,-49.37958,-28.71547
4204707,Cunha Porã,-53.19079,-26.87844
4204756,Cunhataí,-53.10091,-26.97468
4204806,Curitibanos,-50.61757,-27.293090000000003
4204905,Descanso,-53.47931,-26.85827
4205001,Dionísio Cerqueira,-53.532869999999996,-26.329790000000003
4205100,Dona Emma,-49.776790000000005,-26.988290000000003
4205159,Doutor Pedrinho,-49.55385,-26.70498
4205175,Entre Rios,-52.57855,-26.7396
4205191,Ermo,-49.65425,-28.990370000000002
4205209,Erval Velho,-51.42199,-27.284540000000003
4205308,Faxinal dos Guedes,-52.24429,-26.8466
4205357,Flor do Sertão,-53.337180000000004,-26.763070000000003
4205407,Florianópolis,-48.50817,-27.5779
4205431,Formosa do Sul,-52.79395,-26.63393
4205456,Forquilhinha,-49.49323,-28.78162
4205506,Fraiburgo,-50.87206,-27.037490000000002
4205555,Frei Rogério,-50.76536,-27.19143
4205605,Galvão,-52.658590000000004,-26.449440000000003
4205704,Garopaba,-48.65878,-28.046559999999996
4205803,Garuva,-48.86724,-26.05694
4205902,Gaspar,-48.96581,-26.931009999999997
4206009,Governador Celso Ramos,-48.579159999999995,-27.37213
4206108,Grão Pará,-49.31469,-28.15464
4206207,Gravatal,-49.02012,-28.35343
4206306,Guabiruba,-49.02127,-27.10326
4206405,Guaraciaba,-53.570719999999994,-26.580009999999998
4206504,Guaramirim,-48.94518,-26.47625
4206603,Guarujá do Sul,-53.48344,-26.39821
4206652,Guatambú,-52.78351,-27.116640000000004
4206702,Herval d'Oeste,-51.410709999999995,-27.19561
4206751,Ibiam,-51.215709999999994,-27.20818
4206801,Ibicaré,-51.37008,-27.09222
4206900,Ibirama,-49.52832,-27.01766
4207007,Içara,-49.27749,-28.75147
4207106,Ilhota,-48.85695,-26.858959999999996
4207205,Imaruí,-48.83497,-28.23106
4207304,Imbituba,-48.702940000000005,-28.194740000000003
4207403,Imbuia,-49.405409999999996,-27.50248
4207502,Indaial,-49.224109999999996,-26.99435
4207577,Iomerê,-51.27565,-26.9876
4207601,Ipira,-51.79899,-27.37107
4207650,Iporã do Oeste,-53.489619999999995,-27.000159999999997
4207684,Ipuaçu,-52.47619,-26.67881
4207700,Ipumirim,-52.15286,-27.040159999999997
4207759,Iraceminha,-53.32447,-26.844359999999998
4207809,Irani,-51.91793,-27.025190000000002
4207858,Irati,-52.8902,-26.627609999999997
4207908,Irineópolis,-50.76072,-26.35748
4208005,Itá,-52.33211,-27.244090000000003
4208104,Itaiópolis,-49.89158,-26.471970000000002
4208203,Itajaí,-48.75315,-26.968729999999997
4208302,Itapema,-48.633720000000004,-27.108659999999997
4208401,Itapiranga,-53.711369999999995,-27.11213
4208450,Itapoá,-48.651579999999996,-26.08211
4208500,Ituporanga,-49.53907,-27.452840000000002
4208609,Jaborá,-51.772659999999995,-27.14149
4208708,Jacinto Machado,-49.84785,-28.995
4208807,Jaguaruna,-49.044509999999995,-28.65798
4208906,Jaraguá do Sul,-49.15998,-26.481270000000002
4208955,Jardinópolis,-52.87165,-26.71762
4209003,Joaçaba,-51.59316,-27.15202
4209102,Joinville,-48.95138,-26.244190000000003
4209151,José Boiteux,-49.64618,-26.859059999999996
4209177,Jupiá,-52.720890000000004,-26.3941
4209201,Lacerdópolis,-51.59045,-27.25086
4209300,Lages,-50.34086,-28.020120000000002
4209409,Laguna,-48.825990000000004,-28.486
4209458,Lajeado Grande,-52.55222,-26.854770000000002
4209508,Laurentino,-49.73285,-27.20751
4209607,Lauro Müller,-49.45263,-28.384420000000002
4209706,Lebon Régis,-50.702659999999995,-26.85813
4209805,Leoberto Leal,-49.25728,-27.47182
4209854,Lindóia do Sul,-52.05213,-27.031309999999998
4209904,Lontras,-49.50692,-27.1893
4210001,Luiz Alves,-48.89115,-26.72696
4210035,Luzerna,-51.50629,-27.090359999999997
4210050,Macieira,-51.35447,-26.803209999999996
4210100,Mafra,-49.88937,-26.2009
4210209,Major Gercino,-49.0533,-27.427770000000002
4210308,Major Vieira,-50.361990000000006,-26.481109999999997
4210407,Maracajá,-49.455709999999996,-28.86389
4210506,Maravilha,-53.1984,-26.759859999999996
4210555,Marema,-52.63025,-26.812409999999996
4210605,Massaranduba,-48.98827,-26.62636
4210704,Matos Costa,-51.1421,-26.48058
4210803,Meleiro,-49.602,-28.8416
4210852,Mirim Doce,-50.17432,-27.185940000000002
4210902,Modelo,-53.05153000000001,-26.775109999999998
4211009,Mondaí,-53.446380000000005,-27.09879
4211058,Monte Carlo,-50.92794,-27.19335
4211108,Monte Castelo,-50.28988,-26.66068
4211207,Morro da Fumaça,-49.24214,-28.63778
4211256,Morro Grande,-49.74026,-28.721729999999997
4211306,Navegantes,-48.727270000000004,-26.8288
4211405,Nova Erechim,-52.90667,-26.90809
4211454,Nova Itaberaba,-52.83323000000001,-26.9614
4211504,Nova Trento,-49.042,-27.313059999999997
4211603,Nova Veneza,-49.584920000000004,-28.68464
4211652,Novo Horizonte,-52.796209999999995,-26.49441
4211702,Orleans,-49.372840000000004,-28.2799
4211751,Otacílio Costa,-49.97157,-27.51731
4211801,Ouro,-51.68187,-27.283820000000002
4211850,Ouro Verde,-52.27901,-26.71156
4211876,Paial,-52.487919999999995,-27.21316
4211892,Painel,-50.072720000000004,-27.963379999999997
4211900,Palhoça,-48.66154,-27.772
4212007,Palma Sola,-53.31429,-26.37358
4212056,Palmeira,-50.161609999999996,-27.562890000000003
4212106,Palmitos,-53.17978000000001,-27.092190000000002
4212205,Papanduva,-50.17139,-26.4987
4212239,Paraíso,-53.677980000000005,-26.662359999999996
4212254,Passo de Torres,-49.721070000000005,-29.2675
4212270,Passos Maia,-51.9605,-26.705790000000004
4212304,Paulo Lopes,-48.76075,-27.964340000000004
4212403,Pedras Grandes,-49.20478,-28.479029999999998
4212502,Penha,-48.65055,-26.80742
4212601,Peritiba,-51.874829999999996,-27.350959999999997
4212650,Pescaria Brava,-48.88512,-28.40128
4212700,Petrolândia,-49.68265,-27.545609999999996
4212908,Pinhalzinho,-52.97665,-26.829320000000003
4213005,Pinheiro Preto,-51.23551,-27.04928
4213104,Piratuba,-51.772890000000004,-27.46122
4213153,Planalto Alegre,-52.86911,-27.05228
4213203,Pomerode,-49.1733,-26.728590000000004
4213302,Ponte Alta,-50.298970000000004,-27.41068
4213351,Ponte Alta do Norte,-50.418209999999995,-27.180229999999998
4213401,Ponte Serrada,-51.928329999999995,-26.861729999999998
4213500,Porto Belo,-48.61612,-27.17462
4213609,Porto União,-51.007940000000005,-26.38321
4213708,Pouso Redondo,-49.977540000000005,-27.28667
4213807,Praia Grande,-49.98958,-29.181820000000002
4213906,Presidente Castello Branco,-51.78109,-27.23345
4214003,Presidente Getúlio,-49.71412,-27.06203
4214102,Presidente Nereu,-49.3546,-27.267840000000003
4214151,Princesa,-53.61141,-26.43282
4214201,Quilombo,-52.718869999999995,-26.72924
4214300,Rancho Queimado,-49.09067,-27.674120000000002
4214409,Rio das Antas,-51.06307,-26.908920000000002
4214508,Rio do Campo,-50.13183,-26.89247
4214607,Rio do Oeste,-49.84109,-27.158409999999996
4214805,Rio do Sul,-49.62936,-27.19572
4214706,Rio dos Cedros,-49.36833,-26.61763
4214904,Rio Fortuna,-49.19072,-28.093190000000003
4215000,Rio Negrinho,-49.59646,-26.442829999999997
4215059,Rio Rufino,-49.75363,-27.91426
4215075,Riqueza,-53.344669999999994,-26.977390000000003
4215109,Rodeio,-49.35114,-26.89537
4215208,Romelândia,-53.317080000000004,-26.6482
4215307,Salete,-50.010940000000005,-26.9697
4215356,Saltinho,-53.02255,-26.59054
4215406,Salto Veloso,-51.42803,-26.895640000000004
4215455,Sangão,-49.12578,-28.65115
4215505,Santa Cecília,-50.44647,-26.925929999999997
4215554,Santa Helena,-53.61963000000001,-26.921159999999997
4215604,Santa Rosa de Lima,-49.18229,-28.01172
4215653,Santa Rosa do Sul,-49.74387,-29.12208
4215679,Santa Terezinha,-50.00553,-26.66752
4215687,Santa Terezinha do Progresso,-53.16996999999999,-26.59242
4215695,Santiago do Sul,-52.697680000000005,-26.630840000000003
4215703,Santo Amaro da Imperatriz,-48.79647,-27.741459999999996
4215802,São Bento do Sul,-49.3506,-26.295509999999997
4215752,São Bernardino,-52.98745,-26.48787
4215901,São Bonifácio,-48.93991,-27.956220000000002
4216008,São Carlos,-53.03135,-27.030279999999998
4216057,São Cristóvão do Sul,-50.34903,-27.296190000000003
4216107,São Domingos,-52.5544,-26.53929
4216206,São Francisco do Sul,-48.64027,-26.26207
4216305,São João Batista,-48.85975,-27.328709999999997
4216354,São João do Itaperiú,-48.797740000000005,-26.59086
4216255,São João do Oeste,-53.59186999999999,-27.091409999999996
4216404,São João do Sul,-49.81364,-29.20601
4216503,São Joaquim,-50.01392,-28.298140000000004
4216602,São José,-48.656290000000006,-27.578440000000004
4216701,São José do Cedro,-53.53355,-26.48082
4216800,São José do Cerrito,-50.6516,-27.597690000000004
4216909,São Lourenço do Oeste,-52.85983,-26.465790000000002
4217006,São Ludgero,-49.1689,-28.35315
4217105,São Martinho,-48.972390000000004,-28.12436
4217154,São Miguel da Boa Vista,-53.23953,-26.688679999999998
4217204,São Miguel do Oeste,-53.51205,-26.727
4217253,São Pedro de Alcântara,-48.83717,-27.591340000000002
4217303,Saudades,-53.039919999999995,-26.89723
4217402,Schroeder,-49.060520000000004,-26.368090000000002
4217501,Seara,-52.34028,-27.1476
4217550,Serra Alta,-53.025380000000006,-26.69368
4217600,Siderópolis,-49.52666,-28.583340000000003
4217709,Sombrio,-49.655840000000005,-29.0698
4217758,Sul Brasil,-52.94684,-26.69533
4217808,Taió,-50.09268,-27.07872
4217907,Tangará,-51.14748,-27.1468
4217956,Tigrinhos,-53.15667,-26.67594
4218004,Tijucas,-48.70098,-27.247120000000002
4218103,Timbé do Sul,-49.8681,-28.80708
4218202,Timbó,-49.269020000000005,-26.80782
4218251,Timbó Grande,-50.66592,-26.62381
4218301,Três Barras,-50.25505,-26.169970000000003
4218350,Treviso,-49.49029,-28.498559999999998
4218400,Treze de Maio,-49.1542,-28.56565
4218509,Treze Tílias,-51.44955,-26.96467
4218608,Trombudo Central,-49.81098,-27.31162
4218707,Tubarão,-49.03718,-28.48116
4218756,Tunápolis,-53.64931,-26.98745
4218806,Turvo,-49.70368,-28.903109999999998
4218855,União do Oeste,-52.856390000000005,-26.78697
4218905,Urubici,-49.57783,-28.0386
4218954,Urupema,-49.9009,-28.023359999999997
4219002,Urussanga,-49.32885,-28.492459999999998
4219101,Vargeão,-52.124190000000006,-26.77801
4219150,Vargem,-50.951,-27.46665
4219176,Vargem Bonita,-51.75609,-26.9456
4219200,Vidal Ramos,-49.347590000000004,-27.3875
4219309,Videira,-51.12689,-27.00644
4219358,Vitor Meireles,-49.84537,-26.82623
4219408,Witmarsum,-49.84202,-26.936840000000004
4219507,Xanxerê,-52.40978,-26.872329999999998
4219606,Xavantina,-52.3226,-27.021209999999996
4219705,Xaxim,-52.529340000000005,-26.97011
4219853,Zortéa,-51.53572,-27.47713
4300034,Aceguá,-54.13899,-31.69095
4300059,Água Santa,-52.05133,-28.214370000000002
4300109,Agudo,-53.22664,-29.60838
4300208,Ajuricaba,-53.73724,-28.210240000000002
4300307,Alecrim,-54.783159999999995,-27.651670000000003
4300406,Alegrete,-55.83555,-29.76411
4300455,Alegria,-54.05628000000001,-27.81408
4300471,Almirante Tamandaré do Sul,-52.907469999999996,-28.13049
4300505,Alpestre,-53.06316999999999,-27.216959999999997
4300554,Alto Alegre,-52.98884,-28.80477
4300570,Alto Feliz,-51.30493,-29.3629
4300604,Alvorada,-51.037490000000005,-29.99517
4300638,Amaral Ferrador,-52.31754,-30.81049
4300646,Ametista do Sul,-53.1925,-27.36532
4300661,André da Rocha,-51.50547,-28.595340000000004
4300703,Anta Gorda,-51.99501,-28.970640000000003
4300802,Antônio Prado,-51.31638,-28.882720000000003
4300851,Arambaré,-51.578509999999994,-30.91923
4300877,Araricá,-50.93445,-29.63492
4300901,Aratiba,-52.30252,-27.387490000000003
4301008,Arroio do Meio,-51.965090000000004,-29.36243
4301073,Arroio do Padre,-52.39784,-31.44075
4301057,Arroio do Sal,-49.89295,-29.520259999999997
4301206,Arroio do Tigre,-53.052609999999994,-29.259079999999997
4301107,Arroio dos Ratos,-51.75192,-30.193170000000002
4301305,Arroio Grande,-52.919380000000004,-32.18951
4301404,Arvorezinha,-52.18625,-28.8642
4301503,Augusto Pestana,-54.006780000000006,-28.534359999999996
4301552,Áurea,-52.07663,-27.708740000000002
4301602,Bagé,-54.01676,-31.236720000000002
4301636,Balneário Pinhal,-50.29388,-30.211509999999997
4301651,Barão,-51.48898,-29.385270000000002
4301701,Barão de Cotegipe,-52.41725,-27.5677
4301750,Barão do Triunfo,-51.79845,-30.41745
4301859,Barra do Guarita,-53.763419999999996,-27.20557
4301875,Barra do Quaraí,-57.33546,-30.151559999999996
4301909,Barra do Ribeiro,-51.35761,-30.373920000000002
4301925,Barra do Rio Azul,-52.4069,-27.403129999999997
4301958,Barra Funda,-53.01655,-27.921979999999998
4301800,Barracão,-51.43867,-27.723290000000002
4302006,Barros Cassal,-52.58882,-29.11345
4302055,Benjamin Constant do Sul,-52.642559999999996,-27.484890000000004
4302105,Bento Gonçalves,-51.55207,-29.12572
4302154,Boa Vista das Missões,-53.3415,-27.70184
4302204,Boa Vista do Buricá,-54.09956,-27.67519
4302220,Boa Vista do Cadeado,-53.8375,-28.65648
4302238,Boa Vista do Incra,-53.46151999999999,-28.86572
4302253,Boa Vista do Sul,-51.67253,-29.35132
4302303,Bom Jesus,-50.42329,-28.59832
4302352,Bom Princípio,-51.36353,-29.47073
4302378,Bom Progresso,-53.84893,-27.54547
4302402,Bom Retiro do Sul,-51.92249,-29.63775
4302451,Boqueirão do Leão,-52.4141,-29.305629999999997
4302501,Bossoroca,-54.971309999999995,-28.6618
4302584,Bozano,-53.75164,-28.354909999999997
4302600,Braga,-53.743030000000005,-27.58012
4302659,Brochier,-51.622279999999996,-29.537090000000003
4302709,Butiá,-52.00483,-30.183590000000002
4302808,Caçapava do Sul,-53.477940000000004,-30.593420000000002
4302907,Cacequi,-54.802369999999996,-29.920540000000003
4303004,Cachoeira do Sul,-52.986380000000004,-30.20624
4303103,Cachoeirinha,-51.095259999999996,-29.920959999999997
4303202,Cacique Doble,-51.676759999999994,-27.81413
4303301,Caibaté,-54.655159999999995,-28.335379999999997
4303400,Caiçara,-53.466390000000004,-27.24665
4303509,Camaquã,-51.78865,-30.92264
4303558,Camargo,-52.22126,-28.6164
4303608,Cambará do Sul,-50.13668,-29.062890000000003
4303673,Campestre da Serra,-51.098659999999995,-28.7262
4303707,Campina das Missões,-54.83396,-27.96325
4303806,Campinas do Sul,-52.65746,-27.736259999999998
4303905,Campo Bom,-51.04913,-29.672490000000003
4304002,Campo Novo,-53.82416,-27.66834
4304101,Campos Borges,-53.05761999999999,-28.90557
4304200,Candelária,-52.81315,-29.700509999999998
4304309,Cândido Godói,-54.71977,-27.933729999999997
4304358,Candiota,-53.74576,-31.5545
4304408,Canela,-50.77487,-29.35186
4304507,Canguçu,-52.66961,-31.21749
4304606,Canoas,-51.17965,-29.912340000000004
4304614,Canudos do Vale,-52.233940000000004,-29.327109999999998
4304622,Capão Bonito do Sul,-51.389070000000004,-28.1527
4304630,Capão da Canoa,-50.00015,-29.67967
4304655,Capão do Cipó,-54.58213000000001,-28.95958
4304663,Capão do Leão,-52.538169999999994,-31.83366
4304689,Capela de Santana,-51.35713,-29.70595
4304697,Capitão,-51.984320000000004,-29.2832
4304671,Capivari do Sul,-50.51189,-30.13482
4304713,Caraá,-50.34183,-29.77222
4304705,Carazinho,-52.864059999999995,-28.27822
4304804,Carlos Barbosa,-51.5046,-29.321790000000004
4304853,Carlos Gomes,-51.929759999999995,-27.704320000000003
4304903,Casca,-51.96728,-28.594359999999998
4304952,Caseiros,-51.73697,-28.24847
4305009,Catuípe,-54.03441,-28.16873
4305108,Caxias do Sul,-51.02405,-29.10241
4305116,Centenário,-52.00311,-27.775879999999997
4305124,Cerrito,-52.79599,-31.729709999999997
4305132,Cerro Branco,-52.995419999999996,-29.62753
4305157,Cerro Grande,-53.163090000000004,-27.62855
4305173,Cerro Grande do Sul,-51.76025,-30.58395
4305207,Cerro Largo,-54.739169999999994,-28.131790000000002
4305306,Chapada,-53.115109999999994,-28.096940000000004
4305355,Charqueadas,-51.5565,-29.990740000000002
4305371,Charrua,-52.0002,-27.94518
4305405,Chiapetta,-53.90962,-27.986990000000002
4305439,Chuí,-53.412859999999995,-33.652770000000004
4305447,Chuvisca,-52.00477,-30.781979999999997
4305454,Cidreira,-50.27154,-30.12132
4305504,Ciríaco,-51.9175,-28.3463
4305587,Colinas,-51.86831,-29.39282
4305603,Colorado,-52.99131,-28.47275
4305702,Condor,-53.49398000000001,-28.165779999999998
4305801,Constantina,-52.99018,-27.68913
4305835,Coqueiro Baixo,-52.12619,-29.168329999999997
4305850,Coqueiros do Sul,-52.758340000000004,-28.132040000000003
4305871,Coronel Barros,-54.0602,-28.40437
4305900,Coronel Bicaco,-53.64595,-27.7984
4305934,Coronel Pilar,-51.72048,-29.26271
4305959,Cotiporã,-51.68936,-28.99513
4305975,Coxilha,-52.3321,-28.122020000000003
4306007,Crissiumal,-54.13633000000001,-27.487509999999997
4306056,Cristal,-52.03026,-31.009090000000004
4306072,Cristal do Sul,-53.248490000000004,-27.43223
4306106,Cruz Alta,-53.56241,-28.70322
4306130,Cruzaltense,-52.64402,-27.627340000000004
4306205,Cruzeiro do Sul,-52.033570000000005,-29.54133
4306304,David Canabarro,-51.81225,-28.416459999999997
4306320,Derrubadas,-53.8934,-27.240340000000003
4306353,Dezesseis de Novembro,-55.0794,-28.204959999999996
4306379,Dilermando de Aguiar,-54.16325,-29.81389
4306403,Dois Irmãos,-51.09048,-29.59893
4306429,Dois Irmãos das Missões,-53.49567,-27.676579999999998
4306452,Dois Lajeados,-51.84308,-28.97663
4306502,Dom Feliciano,-52.2015,-30.60452
4306601,Dom Pedrito,-54.66486,-31.057240000000004
4306551,Dom Pedro de Alcântara,-49.8554,-29.36754
4306700,Dona Francisca,-53.34644,-29.56066
4306734,Doutor Maurício Cardoso,-54.36696,-27.487029999999997
4306759,Doutor Ricardo,-51.97658,-29.0925
4306767,Eldorado do Sul,-51.498940000000005,-30.07827
4306809,Encantado,-51.921659999999996,-29.21337
4306908,Encruzilhada do Sul,-52.67224,-30.630029999999998
4306924,Engenho Velho,-52.908730000000006,-27.68477
4306957,Entre Rios do Sul,-52.72685,-27.519029999999997
4306932,Entre-Ijuís,-54.30186,-28.46017
4306973,Erebango,-52.31819,-27.82933
4307005,Erechim,-52.25781,-27.643340000000002
4307054,Ernestina,-52.55445,-28.420920000000002
4307203,Erval Grande,-52.580859999999994,-27.351409999999998
4307302,Erval Seco,-53.51976,-27.51329
4307401,Esmeralda,-51.17008,-28.03762
4307450,Esperança do Sul,-54.00914,-27.32822
4307500,Espumoso,-52.827059999999996,-28.86415
4307559,Estação,-52.28996,-27.928559999999997
4307609,Estância Velha,-51.188359999999996,-29.647759999999998
4307708,Esteio,-51.1768,-29.85175
4307807,Estrela,-51.92,-29.5093
4307815,Estrela Velha,-53.178580000000004,-29.224090000000004
4307831,Eugênio de Castro,-54.24434,-28.565959999999997
4307864,Fagundes Varela,-51.717490000000005,-28.88658
4307906,Farroupilha,-51.36593,-29.2101
4308003,Faxinal do Soturno,-53.462880000000006,-29.55793
4308052,Faxinalzinho,-52.676140000000004,-27.37531
4308078,Fazenda Vilanova,-51.83854,-29.589129999999997
4308102,Feliz,-51.285,-29.45542
4308201,Flores da Cunha,-51.22156,-29.03122
4308250,Floriano Peixoto,-52.04518,-27.85813
4308300,Fontoura Xavier,-52.37791,-29.00855
4308409,Formigueiro,-53.50598000000001,-29.97598
4308433,Forquetinha,-52.12547,-29.38881
4308458,Fortaleza dos Valos,-53.27555,-28.89521
4308508,Frederico Westphalen,-53.35981999999999,-27.34038
4308607,Garibaldi,-51.581920000000004,-29.241459999999996
4308656,Garruchos,-55.53869,-28.233859999999996
4308706,Gaurama,-52.115590000000005,-27.598679999999998
4308805,General Câmara,-51.916290000000004,-29.865370000000002
4308854,Gentil,-52.03954,-28.3865
4308904,Getúlio Vargas,-52.18031,-27.85258
4309001,Giruá,-54.299080000000004,-28.03003
4309050,Glorinha,-50.77069,-29.88666
4309100,Gramado,-50.897459999999995,-29.38598
4309126,Gramado dos Loureiros,-52.914919999999995,-27.445690000000003
4309159,Gramado Xavier,-52.600680000000004,-29.288990000000002
4309209,Gravataí,-50.9474,-29.89078
4309258,Guabiju,-51.65998,-28.577920000000002
4309308,Guaíba,-51.43391,-30.17765
4309407,Guaporé,-51.9044,-28.85502
4309506,Guarani das Missões,-54.58653,-28.168029999999998
4309555,Harmonia,-51.42341,-29.545790000000004
4307104,Herval,-53.401469999999996,-32.02143
4309571,Herveiras,-52.669369999999994,-29.44152
4309605,Horizontina,-54.298069999999996,-27.5907
4309654,Hulha Negra,-53.889480000000006,-31.447879999999998
4309704,Humaitá,-53.97962,-27.57419
4309753,Ibarama,-53.16626,-29.41845
4309803,Ibiaçá,-51.78716,-28.102320000000002
4309902,Ibiraiaras,-51.62963,-28.38193
4309951,Ibirapuitã,-52.44239,-28.62583
4310009,Ibirubá,-53.17228000000001,-28.594929999999998
4310108,Igrejinha,-50.79448,-29.56042
4310207,Ijuí,-53.89506,-28.32072
4310306,Ilópolis,-52.131159999999994,-28.93106
4310330,Imbé,-50.117979999999996,-29.930790000000002
4310363,Imigrante,-51.77538,-29.34582
4310405,Independência,-54.180409999999995,-27.90162
4310413,Inhacorá,-54.03037,-27.90284
4310439,Ipê,-51.29896,-28.71787
4310462,Ipiranga do Sul,-52.41823,-27.93127
4310504,Iraí,-53.24142,-27.24915
4310538,Itaara,-53.76204,-29.57695
4310553,Itacurubi,-55.26733,-28.81
4310579,Itapuca,-52.195570000000004,-28.775740000000003
